"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face","num_faces"
"1834","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",18,"faces","Urdu","urdu","audio","female","",NA,NA,NA,NA,NA,0,NA
"1835","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",19,"faces","English (India)","english","audio","female","",NA,NA,NA,NA,NA,0,NA
"1836","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",20,"faces","Hindi","hindi","audio","female","",NA,NA,NA,NA,NA,0,NA
"1837","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",21,"faces","Mandarin","chinese","audio","female","",NA,NA,NA,NA,NA,0,NA
"1838","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",22,"faces","Tamil","tamil","audio","female","",NA,NA,NA,NA,NA,0,NA
"1839","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",23,"faces","English (U.S.)","english","audio","female","",NA,NA,NA,NA,NA,0,NA
"1840","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",24,"faces","Gujarati","gujarati","audio","female","",NA,NA,NA,NA,NA,0,NA
"1841","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",25,"faces","Marathi","marathi","audio","male","muslim",0,1,0,0,0,0,1
"1842","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",26,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"1843","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",27,"faces","English (India)","english","audio","male","white",0,0,0,0,1,0,1
"1844","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",28,"faces","Hindi","hindi","audio","male","white",0,0,0,0,1,0,1
"1845","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",29,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"1846","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",30,"faces","Tamil","tamil","audio","male","idk",0,0,0,0,0,1,0
"1847","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",31,"faces","English (U.S.)","english","audio","male","dravidian",0,0,1,0,0,0,1
"1848","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",32,"faces","Gujarati","gujarati","audio","male","asian",0,0,0,1,0,0,1
"1849","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",33,"faces","Tamil","tamil","label","male","asian",0,0,0,1,0,0,1
"1850","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",33,"faces","Tamil","tamil","label","female","",NA,NA,NA,NA,NA,0,NA
"1851","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",34,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"1852","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",34,"faces","Urdu","urdu","label","female","",NA,NA,NA,NA,NA,0,NA
"1853","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",35,"faces","Mandarin","chinese","label","male","white",0,0,0,0,1,0,1
"1854","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",35,"faces","Mandarin","chinese","label","female","",NA,NA,NA,NA,NA,0,NA
"1855","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",36,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0,1
"1856","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",36,"faces","Hindi","hindi","label","female","",NA,NA,NA,NA,NA,0,NA
"1857","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",37,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1858","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",37,"faces","Marathi","marathi","label","female","",NA,NA,NA,NA,NA,0,NA
"1859","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",38,"faces","English","english","label","male","muslim",0,1,0,0,0,0,1
"1860","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",38,"faces","English","english","label","female","",NA,NA,NA,NA,NA,0,NA
"1861","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",39,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1862","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",39,"faces","Gujarati","gujarati","label","female","",NA,NA,NA,NA,NA,0,NA
"1863","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,17,"faces","English (U.S.)","english","audio","male",NA,0,0,0,0,0,0,0
"1864","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,18,"faces","Hindi","hindi","audio","male",NA,0,0,0,0,0,0,0
"1865","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,19,"faces","Tamil","tamil","audio","male",NA,0,0,0,0,0,0,0
"1866","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,20,"faces","Gujarati","gujarati","audio","male",NA,0,0,0,0,0,0,0
"1867","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,21,"faces","Urdu","urdu","audio","male",NA,0,0,0,0,0,0,0
"1868","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,22,"faces","Mandarin","chinese","audio","male",NA,0,0,0,0,0,0,0
"1869","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,23,"faces","English (India)","english","audio","male",NA,0,0,0,0,0,0,0
"1870","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,24,"faces","Marathi","marathi","audio","male",NA,0,0,0,0,0,0,0
"1871","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,25,"faces","Gujarati","gujarati","audio","female",NA,0,0,0,0,0,0,0
"1872","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,26,"faces","Mandarin","chinese","audio","female",NA,0,0,0,0,0,0,0
"1873","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,27,"faces","Urdu","urdu","audio","female",NA,0,0,0,0,0,0,0
"1874","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,28,"faces","Tamil","tamil","audio","female",NA,0,0,0,0,0,0,0
"1875","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,29,"faces","English (India)","english","audio","female",NA,0,0,0,0,0,0,0
"1876","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,30,"faces","Marathi","marathi","audio","female",NA,0,0,0,0,0,0,0
"1877","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,31,"faces","English (U.S.)","english","audio","female",NA,0,0,0,0,0,0,0
"1878","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,32,"faces","Hindi","hindi","audio","female",NA,0,0,0,0,0,0,0
"1879","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,33,"faces","Mandarin","chinese","label","female",NA,0,0,0,0,0,0,0
"1880","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,34,"faces","Tamil","tamil","label","female",NA,0,0,0,0,0,0,0
"1881","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,35,"faces","Marathi","marathi","label","female",NA,0,0,0,0,0,0,0
"1882","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,36,"faces","Hindi","hindi","label","female",NA,0,0,0,0,0,0,0
"1883","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,37,"faces","English","english","label","female",NA,0,0,0,0,0,0,0
"1884","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,38,"faces","Gujarati","gujarati","label","female",NA,0,0,0,0,0,0,0
"1885","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,39,"faces","Urdu","urdu","label","female",NA,0,0,0,0,0,0,0
"1886","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,40,"faces","Hindi","hindi","label","male",NA,0,0,0,0,0,0,0
"1887","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,41,"faces","Marathi","marathi","label","male",NA,0,0,0,0,0,0,0
"1888","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,42,"faces","Tamil","tamil","label","male",NA,0,0,0,0,0,0,0
"1889","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,43,"faces","English","english","label","male",NA,0,0,0,0,0,0,0
"1890","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,44,"faces","Urdu","urdu","label","male",NA,0,0,0,0,0,0,0
"1891","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,45,"faces","Gujarati","gujarati","label","male",NA,0,0,0,0,0,0,0
"1892","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,46,"faces","Mandarin","chinese","label","male",NA,0,0,0,0,0,0,0
"1893","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",17,"faces","Marathi","marathi","audio","female","hindu",1,0,0,0,0,0,1
"1894","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",18,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0,1
"1895","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",19,"faces","English (India)","english","audio","female","dravidian",0,0,1,0,0,0,1
"1896","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",20,"faces","Hindi","hindi","audio","female","asian",0,0,0,1,0,0,1
"1897","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",21,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"1898","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",22,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"1899","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",23,"faces","English (U.S.)","english","audio","female","dravidian",0,0,1,0,0,0,1
"1900","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",24,"faces","Gujarati","gujarati","audio","female","hindu",1,0,0,0,0,0,1
"1901","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",25,"faces","Marathi","marathi","audio","male",NA,0,0,0,0,0,0,0
"1902","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",26,"faces","Urdu","urdu","audio","male",NA,0,0,0,0,0,0,0
"1903","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",27,"faces","English (India)","english","audio","male",NA,0,0,0,0,0,0,0
"1904","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",28,"faces","Hindi","hindi","audio","male",NA,0,0,0,0,0,0,0
"1905","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",29,"faces","Mandarin","chinese","audio","male",NA,0,0,0,0,0,0,0
"1906","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",30,"faces","Tamil","tamil","audio","male",NA,0,0,0,0,0,0,0
"1907","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",31,"faces","English (U.S.)","english","audio","male",NA,0,0,0,0,0,0,0
"1908","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",32,"faces","Gujarati","gujarati","audio","male",NA,0,0,0,0,0,0,0
"1909","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",33,"faces","Tamil","tamil","label","female","white",0,0,0,0,1,0,1
"1910","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",33,"faces","Tamil","tamil","label","male",NA,0,0,0,0,0,0,0
"1911","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",34,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0,1
"1912","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",34,"faces","Urdu","urdu","label","male",NA,0,0,0,0,0,0,0
"1913","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",35,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1914","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",35,"faces","Mandarin","chinese","label","male",NA,0,0,0,0,0,0,0
"1915","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1916","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",36,"faces","Hindi","hindi","label","male",NA,0,0,0,0,0,0,0
"1917","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",37,"faces","Marathi","marathi","label","female","white",0,0,0,0,1,0,1
"1918","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",37,"faces","Marathi","marathi","label","male",NA,0,0,0,0,0,0,0
"1919","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",38,"faces","English","english","label","female","asian",0,0,0,1,0,0,1
"1920","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",38,"faces","English","english","label","male",NA,0,0,0,0,0,0,0
"1921","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",39,"faces","Gujarati","gujarati","label","male",NA,0,0,0,0,0,0,0
"1922","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",39,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0,1
"1923","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",17,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0,1
"1924","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",18,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0,1
"1925","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",19,"faces","Tamil","tamil","audio","male","hindu",1,0,0,0,0,0,1
"1926","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"1927","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",21,"faces","Urdu","urdu","audio","male","muslim",0,1,0,0,0,0,1
"1928","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"1929","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",23,"faces","English (India)","english","audio","male","dravidian",0,0,1,0,0,0,1
"1930","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",24,"faces","Marathi","marathi","audio","male","hindu",1,0,0,0,0,0,1
"1931","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",25,"faces","Gujarati","gujarati","audio","female","hindu",1,0,0,0,0,0,1
"1932","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",26,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"1933","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",27,"faces","Urdu","urdu","audio","female","dravidian",0,0,1,0,0,0,1
"1934","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"1935","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",29,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0,1
"1936","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1937","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",31,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0,1
"1938","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",32,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0,1
"1939","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1940","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1941","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1942","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1943","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1944","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1945","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1946","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1947","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1948","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",42,"faces","Tamil","tamil","label","male","asian",0,0,0,1,0,0,1
"1949","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1950","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1951","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1952","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1953","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",17,"faces","English (U.S.)","english","audio","male","white",0,0,0,0,1,0,1
"1954","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",18,"faces","Hindi","hindi","audio","male","muslim",0,1,0,0,0,0,1
"1955","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",19,"faces","Tamil","tamil","audio","male","asian",0,0,0,1,0,0,1
"1956","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",20,"faces","Gujarati","gujarati","audio","male","hindu",1,0,0,0,0,0,1
"1957","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",21,"faces","Urdu","urdu","audio","male","dravidian",0,0,1,0,0,0,1
"1958","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",22,"faces","Mandarin","chinese","audio","male","asian",0,0,0,1,0,0,1
"1959","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",23,"faces","English (India)","english","audio","male","white",0,0,0,0,1,0,1
"1960","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",24,"faces","Marathi","marathi","audio","male","hindu",1,0,0,0,0,0,1
"1961","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",25,"faces","Gujarati","gujarati","audio","female","dravidian",0,0,1,0,0,0,1
"1962","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",26,"faces","Mandarin","chinese","audio","female","asian",0,0,0,1,0,0,1
"1963","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",27,"faces","Urdu","urdu","audio","female","muslim",0,1,0,0,0,0,1
"1964","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"1965","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",29,"faces","English (India)","english","audio","female","white",0,0,0,0,1,0,1
"1966","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1967","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",31,"faces","English (U.S.)","english","audio","female","muslim",0,1,0,0,0,0,1
"1968","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",32,"faces","Hindi","hindi","audio","female","muslim",0,1,0,0,0,0,1
"1969","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1970","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1971","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1972","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1973","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1974","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0,1
"1975","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1976","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1977","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1978","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"1979","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1980","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1981","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
