"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face","num_faces"
"1693","india-socioling","zenith","Z05B47","5",5,10,-0.605217971159455,"female","hindu","hindi","hindi","",38,"faces","English","english","label","male","muslim",0,1,0,0,0,0,1
"1694","india-socioling","zenith","Z05B47","5",5,10,-0.605217971159455,"female","hindu","hindi","hindi","",39,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1703","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",33,"faces","Tamil","tamil","label","male","asian",0,0,0,1,0,0,1
"1704","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",34,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"1705","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",35,"faces","Mandarin","chinese","label","male","white",0,0,0,0,1,0,1
"1706","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",36,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0,1
"1707","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",37,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1708","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",38,"faces","English","english","label","male","muslim",0,1,0,0,0,0,1
"1709","india-socioling","zenith","Z05B48","5",5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",39,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1718","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",33,"faces","Tamil","tamil","label","female","white",0,0,0,0,1,0,1
"1719","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",34,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0,1
"1720","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",35,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1721","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1722","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",37,"faces","Marathi","marathi","label","female","white",0,0,0,0,1,0,1
"1723","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",38,"faces","English","english","label","female","asian",0,0,0,1,0,0,1
"1724","india-socioling","zenith","Z05B50","5",5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",39,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0,1
"1741","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1742","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1743","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1744","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1745","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1746","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1747","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1748","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1749","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1750","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",42,"faces","Tamil","tamil","label","male","asian",0,0,0,1,0,0,1
"1751","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1752","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1753","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1754","india-socioling","zenith","Z05B55","5",5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1771","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1772","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1773","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1774","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1775","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1776","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0,1
"1777","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1778","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1779","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1780","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"1781","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1782","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1783","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1784","india-socioling","zenith","Z05B56","5",5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1801","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1802","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",34,"faces","Tamil","tamil","label","female","hindu",1,0,0,0,0,0,1
"1803","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"1804","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1805","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1806","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1807","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1808","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1809","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1810","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"1811","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1812","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"1813","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0,1
"1814","india-socioling","zenith","Z05B62","5",5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1831","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1832","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1833","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1834","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1835","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1836","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1837","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",39,"faces","Urdu","urdu","label","female","dravidian",0,0,1,0,0,0,1
"1838","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",40,"faces","Hindi","hindi","label","female","hindu",1,0,0,0,0,0,1
"1839","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",41,"faces","Marathi","marathi","label","male","dravidian",0,0,1,0,0,0,1
"1840","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",42,"faces","Tamil","tamil","label","male","muslim",0,1,0,0,0,0,1
"1841","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1842","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0,1
"1843","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1844","india-socioling","zenith","Z05C03","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1861","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1862","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",34,"faces","Tamil","tamil","label","female","hindu",1,0,0,0,0,0,1
"1863","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"1864","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1865","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1866","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1867","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0,1
"1868","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1869","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1870","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"1871","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1872","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0,1
"1873","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1874","india-socioling","zenith","Z05C04","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1891","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",33,"faces","Mandarin","chinese","label","female","white",0,0,0,0,1,0,1
"1892","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",34,"faces","Tamil","tamil","label","female","asian",0,0,0,1,0,0,1
"1893","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"1894","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1895","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","hindu",1,0,0,0,0,0,1
"1896","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1897","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1898","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0,1
"1899","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",41,"faces","Marathi","marathi","label","male","asian",0,0,0,1,0,0,1
"1900","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",42,"faces","Tamil","tamil","label","male","white",0,0,0,0,1,0,1
"1901","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",43,"faces","English","english","label","male","dravidian",0,0,1,0,0,0,1
"1902","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1903","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","white",0,0,0,0,1,0,1
"1904","india-socioling","zenith","Z05C06","5",5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",46,"faces","Mandarin","chinese","label","male","hindu",1,0,0,0,0,0,1
"1921","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",33,"faces","Mandarin","chinese","label","female","white",0,0,0,0,1,0,1
"1922","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1923","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1924","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",36,"faces","Hindi","hindi","label","female","hindu",1,0,0,0,0,0,1
"1925","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",37,"faces","English","english","label","female","muslim",0,1,0,0,0,0,1
"1926","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0,1
"1927","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1928","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","female","white",0,0,0,0,1,0,1
"1929","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",41,"faces","Marathi","marathi","label","male","dravidian",0,0,1,0,0,0,1
"1930","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",42,"faces","Tamil","tamil","label","male","hindu",1,0,0,0,0,0,1
"1931","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",43,"faces","English","english","label","male","muslim",0,1,0,0,0,0,1
"1932","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1933","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0,1
"1934","india-socioling","zenith","Z05C07","5",5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1951","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1952","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"1953","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
"1954","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",36,"faces","Hindi","hindi","label","female","hindu",1,0,0,0,0,0,1
"1955","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1956","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1957","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",39,"faces","Urdu","urdu","label","female","dravidian",0,0,1,0,0,0,1
"1958","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0,1
"1959","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",41,"faces","Marathi","marathi","label","male","hindu",1,0,0,0,0,0,1
"1960","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",42,"faces","Tamil","tamil","label","male","dravidian",0,0,1,0,0,0,1
"1961","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1962","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0,1
"1963","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1964","india-socioling","zenith","Z05C09","5",5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"1981","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"1982","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",34,"faces","Tamil","tamil","label","female","hindu",1,0,0,0,0,0,1
"1983","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",35,"faces","Marathi","marathi","label","female","dravidian",0,0,1,0,0,0,1
"1984","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",36,"faces","Hindi","hindi","label","female","muslim",0,1,0,0,0,0,1
"1985","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",37,"faces","English","english","label","female","white",0,0,0,0,1,0,1
"1986","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0,1
"1987","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0,1
"1988","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0,1
"1989","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",41,"faces","Marathi","marathi","label","male","dravidian",0,0,1,0,0,0,1
"1990","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",42,"faces","Tamil","tamil","label","male","hindu",1,0,0,0,0,0,1
"1991","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0,1
"1992","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0,1
"1993","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0,1
"1994","india-socioling","zenith","Z05C10","5",5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",46,"faces","Mandarin","chinese","label","male","asian",0,0,0,1,0,0,1
"2011","india-socioling","zenith","Z05C44","5",5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",33,"faces","Mandarin","chinese","label","female","asian",0,0,0,1,0,0,1
"2012","india-socioling","zenith","Z05C44","5",5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",34,"faces","Tamil","tamil","label","female","dravidian",0,0,1,0,0,0,1
"2013","india-socioling","zenith","Z05C44","5",5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",35,"faces","Marathi","marathi","label","female","hindu",1,0,0,0,0,0,1
