"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face","num_faces"
"877","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"878","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",28,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0,1
"879","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"880","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"881","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"882","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"883","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"884","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"885","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"886","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"887","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"888","india-socioling","zenith","Z03C02","3",3,7.75806451612903,-2.8440203562341,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"889","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","idk",0,0,0,0,0,1,0
"890","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"891","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"892","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"893","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"894","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"895","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"896","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"897","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"898","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"899","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"900","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","asian white",0,0,0,1,1,0,2
"901","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"902","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"903","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"904","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"905","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"906","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"907","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"908","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",28,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0,1
"909","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","idk",0,0,0,0,0,1,0
"910","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",28,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0,1
"911","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"912","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"913","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",28,"faces","Tamil","tamil","audio","female","asian dravidian",0,0,1,1,0,0,2
"914","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"915","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"916","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"917","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"918","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"919","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"920","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",28,"faces","Tamil","tamil","audio","female","hindu muslim",1,1,0,0,0,0,2
"921","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"922","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"923","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"924","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",28,"faces","Tamil","tamil","audio","female","asian",0,0,0,1,0,0,1
"925","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"926","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",28,"faces","Tamil","tamil","audio","female","white",0,0,0,0,1,0,1
"927","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"928","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"929","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"930","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",28,"faces","Tamil","tamil","audio","female","hindu",1,0,0,0,0,0,1
"931","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",28,"faces","Tamil","tamil","audio","female","idk",0,0,0,0,0,1,0
"932","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",28,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0,1
"933","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",28,"faces","Tamil","tamil","audio","female","muslim",0,1,0,0,0,0,1
"934","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","","","",28,"faces","Tamil","tamil","audio","female","dravidian",0,0,1,0,0,0,1
"935","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"936","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"937","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"938","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","dravidian",0,0,1,0,0,0,1
"939","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"940","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"941","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0,1
"942","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"943","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"944","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"945","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"946","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",29,"faces","English (U.S.)","english","audio","female","asian",0,0,0,1,0,0,1
"947","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"948","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"949","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"950","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"951","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"952","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"953","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",29,"faces","English (U.S.)","english","audio","female","dravidian muslim",0,1,1,0,0,0,2
"954","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"955","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"956","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"957","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"958","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"959","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",29,"faces","English (U.S.)","english","audio","female","muslim",0,1,0,0,0,0,1
"960","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"961","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"962","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"963","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"964","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"965","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"966","india-socioling","zenith","Z03C02","3",3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"967","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"968","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"969","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"970","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"971","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"972","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"973","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"974","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"975","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"976","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"977","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"978","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"979","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"980","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"981","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"982","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"983","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"984","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"985","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"986","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"987","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"988","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"989","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","hindu",1,0,0,0,0,0,1
"990","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"991","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","asian white",0,0,0,1,1,0,2
"992","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"993","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"994","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"995","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"996","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"997","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"998","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"999","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1000","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",29,"faces","English (U.S.)","english","audio","female","muslim",0,1,0,0,0,0,1
"1001","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1002","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1003","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1004","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1005","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1006","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1007","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1008","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1009","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1010","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1011","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1012","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","","","",29,"faces","English (U.S.)","english","audio","female","white",0,0,0,0,1,0,1
"1013","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",30,"faces","Marathi","marathi","audio","female","muslim",0,1,0,0,0,0,1
"1014","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1015","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",30,"faces","Marathi","marathi","audio","female","muslim",0,1,0,0,0,0,1
"1016","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",30,"faces","Marathi","marathi","audio","female","muslim",0,1,0,0,0,0,1
"1017","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",30,"faces","Marathi","marathi","audio","female","hindu",1,0,0,0,0,0,1
"1018","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1019","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1020","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1021","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
"1022","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",30,"faces","Marathi","marathi","audio","female","dravidian",0,0,1,0,0,0,1
