"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"989","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","jain","same","chinese",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"990","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","Gujarat","hindu","same","marathi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"991","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","poorer","tamil",-1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"India (Different State)"
"992","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"993","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"994","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","India","hindu","richer","english",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"995","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","buddhist","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"996","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"997","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"998","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","Gujarat","hindu","poorer","marathi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"999","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","foreign","jain","same","tamil",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1000","india-socioling","Z05B62","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1001","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1002","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","poorer","gujarati",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"1003","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1004","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1005","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","India","jain","richer","chinese",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1006","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1007","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","same","tamil",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1008","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1009","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1010","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","India","hindu","poorer","english",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1011","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","idk","idk","idk","chinese",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"No Opinion"
"1012","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1013","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"1014","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1015","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","Gujarat","hindu","poorer","tamil",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"1016","india-socioling","Z05C03","male","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1017","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","Gujarat","muslim","poorer","english",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"1018","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"1019","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","India","hindu","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1020","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","hindu","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1021","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","christian","same","chinese",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1022","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","India","hindu","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1023","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","foreign","muslim","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"Foreign (Outside India)"
"1024","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1025","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","India","hindu","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1026","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1027","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","buddhist","poorer","chinese",-1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"Foreign (Outside India)"
"1028","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"1029","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","India","hindu","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1030","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","hindu","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1031","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","foreign","christian","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"1032","india-socioling","Z05C04","male","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"1033","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","India","idk","richer","english",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"India (Different State)"
"1034","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","foreign","christian","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1035","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1036","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","Gujarat","muslim","idk","hindi",NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1037","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1038","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","India","buddhist","richer","marathi",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"1039","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","foreign","jain","poorer","tamil",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"1040","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","Gujarat","jain","richer","english",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"Gujarat (Same State)"
"1041","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","foreign","jain","same","urdu",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1042","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","foreign","muslim","same","english",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"Foreign (Outside India)"
"1043","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","idk","same","chinese",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"1044","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","Gujarat","muslim","richer","english",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1045","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1046","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","jain","richer","marathi",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1047","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","India","muslim","richer","tamil",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"1048","india-socioling","Z05C06","male","other",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","muslim","richer","gujarati",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1049","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,1,"associations","English (U.S.)","male","India","christian","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"1050","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1051","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,3,"associations","Urdu","male","India","hindu","richer","urdu",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1052","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,4,"associations","Hindi","male","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1053","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,5,"associations","Mandarin","male","foreign","christian","same","chinese",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1054","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,6,"associations","Marathi","male","foreign","buddhist","same","marathi",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1055","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,7,"associations","Tamil","male","foreign","buddhist","same","tamil",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"1056","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1057","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,9,"associations","Urdu","female","foreign","christian","same","urdu",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1058","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,10,"associations","English (India)","female","Gujarat","muslim","same","english",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1059","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,11,"associations","Mandarin","female","foreign","buddhist","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1060","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,12,"associations","English (U.S.)","female","India","hindu","same","english",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1061","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,13,"associations","Hindi","female","foreign","christian","richer","hindi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1062","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,14,"associations","Marathi","female","foreign","buddhist","richer","marathi",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1063","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,15,"associations","Tamil","female","foreign","buddhist","richer","tamil",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1064","india-socioling","Z05C07","male","muslim",11,0.376360628618691,"zenith",5,5,16,"associations","Gujarati","female","foreign","jain","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"1065","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1066","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1067","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1068","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1069","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","idk","richer","chinese",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1070","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1071","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","India","buddhist","same","tamil",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1072","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1073","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1074","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1075","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","idk","idk","chinese",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1076","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1077","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1078","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","hindu","same","marathi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1079","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","India","buddhist","same","tamil",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1080","india-socioling","Z05C09","male","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1081","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","India","hindu","same","english",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1082","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","muslim","same","gujarati",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1083","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1084","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1085","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","Gujarat","hindu","same","chinese",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1086","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","idk","christian","same","marathi",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"No Opinion"
"1087","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","Gujarat","christian","same","tamil",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Gujarat (Same State)"
"1088","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1089","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1090","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","India","buddhist","same","english",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"1091","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","christian","same","chinese",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1092","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1093","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1094","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","jain","richer","marathi",1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"India (Different State)"
"1095","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","foreign","idk","richer","tamil",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"1096","india-socioling","Z05C10","male","muslim",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","richer","gujarati",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"1097","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,1,"associations","English (U.S.)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"1098","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1099","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1100","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,4,"associations","Hindi","male","India","hindu","idk","hindi",NA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"India (Different State)"
"1101","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,5,"associations","Mandarin","male","foreign","buddhist","richer","chinese",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"1102","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,6,"associations","Marathi","male","India","hindu","richer","marathi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"1103","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,7,"associations","Tamil","male","India","hindu","same","tamil",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1104","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"1105","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1106","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,10,"associations","English (India)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1107","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,11,"associations","Mandarin","female","foreign","buddhist","poorer","chinese",-1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,"Foreign (Outside India)"
"1108","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"1109","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,13,"associations","Hindi","female","India","hindu","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1110","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,14,"associations","Marathi","female","India","hindu","poorer","marathi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"1111","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,15,"associations","Tamil","female","India","hindu","same","tamil",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"1112","india-socioling","Z05C44","female","hindu",10,-0.623639371381309,"zenith",5,5,16,"associations","Gujarati","female","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
