"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"890","india-socioling","Z07A10","male","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"891","india-socioling","Z07A12","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"892","india-socioling","Z07A13","male",NA,12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"893","india-socioling","Z07A14","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","India","jain","idk","english",NA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"India (Different State)"
"894","india-socioling","Z07A40","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","Gujarat","hindu","same","english",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"895","india-socioling","Z07A45","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"896","india-socioling","Z07A55","female","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"897","india-socioling","Z07A59","female","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"898","india-socioling","Z07B03","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"899","india-socioling","Z07B11","male","other",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"900","india-socioling","Z07B21","male","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","idk","idk","idk","english",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"No Opinion"
"901","india-socioling","Z07B38","female","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"902","india-socioling","Z07B48","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","jain","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"Foreign (Outside India)"
"903","india-socioling","Z05B11","male","hindu",11,0.397915127636871,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"904","india-socioling","Z05B55","female","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"905","india-socioling","Z05B12","male","muslim",11,0.397915127636871,"zenith",5,5,12,"associations","English (U.S.)","female","idk","idk","idk","english",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"No Opinion"
"906","india-socioling","Z05B19","male","hindu",11,0.397915127636871,"zenith",5,5,12,"associations","English (U.S.)","female","India","muslim","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"907","india-socioling","Z07A05","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"908","india-socioling","Z05B17","male","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"909","india-socioling","Z07A42","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","India","idk","same","english",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"India (Different State)"
"910","india-socioling","Z07B39","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"911","india-socioling","Z05C44","female","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"912","india-socioling","Z03C01","male","muslim",8.36827956989247,-2.23380530247066,"zenith",3,3,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"913","india-socioling","Z03C02","male","muslim",7.75806451612903,-2.8440203562341,"zenith",3,3,12,"associations","English (U.S.)","female","India","muslim","poorer","english",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"914","india-socioling","Z03C43","female","muslim",8,-2.60208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","India","muslim","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"915","india-socioling","Z03C44","female","hindu",8.7,-1.90208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"916","india-socioling","Z03C46","female","muslim",7.8,-2.80208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","Gujarat","hindu","idk","english",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"917","india-socioling","Z05B05","male","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","muslim","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Foreign (Outside India)"
"918","india-socioling","Z05B20","male","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","jain","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Foreign (Outside India)"
"919","india-socioling","Z05C48","female","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"920","india-socioling","Z05C56","female","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","buddhist","same","english",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"921","india-socioling","Z07A11","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","jain","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"Foreign (Outside India)"
"922","india-socioling","Z07A16","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"923","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","idk","idk","idk","english",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"No Opinion"
"924","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"925","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"926","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"927","india-socioling","Z07A41","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"928","india-socioling","Z07A43","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","buddhist","same","english",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"929","india-socioling","Z07A46","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"930","india-socioling","Z07A48","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","Gujarat","muslim","richer","english",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"931","india-socioling","Z07A51","female","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"932","india-socioling","Z07A56","female","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"933","india-socioling","Z07A58","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"934","india-socioling","Z07B05","male","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","India","christian","idk","english",NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"India (Different State)"
"935","india-socioling","Z07B12","male","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"936","india-socioling","Z07B41","female","muslim",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","buddhist","same","english",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"937","india-socioling","Z07B55","female","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"938","india-socioling","Z07A02","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"939","india-socioling","Z05C46","female","muslim",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","buddhist","same","english",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"940","india-socioling","Z07A39","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"941","india-socioling","Z07A50","female","muslim",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"942","india-socioling","Z03C47","female","hindu",8.3,-2.30208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"943","india-socioling","Z07B06","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"944","india-socioling","Z05B56","female","muslim",11,0.397915127636871,"zenith",5,5,12,"associations","English (U.S.)","female","India","muslim","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"945","india-socioling","Z03C48","female","hindu",7.9,-2.70208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","India","christian","same","english",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"946","india-socioling","Z03C10","male","hindu",8.4,-2.20208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"947","india-socioling","Z03C14","male","hindu",8.1,-2.50208487236313,"zenith",3,3,12,"associations","English (U.S.)","female","Gujarat","hindu","richer","english",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"948","india-socioling","Z05B62","female","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"949","india-socioling","Z05C04","male","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"950","india-socioling","Z05C09","male","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"951","india-socioling","Z05C49","female","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"952","india-socioling","Z07A01","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"953","india-socioling","Z07A06","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","Gujarat","christian","same","english",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Gujarat (Same State)"
"954","india-socioling","Z07A47","female","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"955","india-socioling","Z07B08","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"956","india-socioling","Z07B40","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"957","india-socioling","Z07B43","female","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"958","india-socioling","Z07B07","male","hindu",13,2.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","India","jain","poorer","english",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"959","india-socioling","Z05B49","female","hindu",10,-0.602084872363129,"zenith",5,5,12,"associations","English (U.S.)","female","","idk","richer","english",1,NA,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA
"960","india-socioling","Z05B32","male","muslim",11,0.397915127636871,"zenith",5,5,12,"associations","English (U.S.)","female","","buddhist","richer","english",1,NA,0,0,NA,NA,NA,1,0,0,0,1,0,0,0,NA
"961","india-socioling","Z07A04","male","hindu",12,1.39791512763687,"zenith",7,7,12,"associations","English (U.S.)","female","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"962","india-socioling","Z03C07","male","hindu",8.6,-2.00208487236313,"zenith",3,3,13,"associations","Hindi","female","foreign","idk","poorer","hindi",-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Foreign (Outside India)"
"963","india-socioling","Z05C10","male","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"964","india-socioling","Z03C04","male","muslim",9,-1.60208487236313,"zenith",3,3,13,"associations","Hindi","female","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"965","india-socioling","Z03C49","female","muslim",8,-2.60208487236313,"zenith",3,3,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"966","india-socioling","Z05C06","male","other",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"967","india-socioling","Z05C45","female","hindu",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","India","hindu","","hindi",NA,0,0,NA,0,1,0,NA,NA,NA,1,0,0,0,0,"India (Different State)"
"968","india-socioling","Z05C50","female","hindu",9.7,-0.90208487236313,"zenith",5,5,13,"associations","Hindi","female","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"969","india-socioling","Z07A09","male",NA,12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","","jain","idk","hindi",NA,NA,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,NA
"970","india-socioling","Z07A10","male","muslim",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","India","muslim","richer","hindi",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"971","india-socioling","Z07A12","male","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"972","india-socioling","Z07A13","male",NA,12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"973","india-socioling","Z07A14","male","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"974","india-socioling","Z07A40","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","richer","hindi",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"975","india-socioling","Z07A45","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"976","india-socioling","Z07A55","female","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"977","india-socioling","Z07A59","female","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"978","india-socioling","Z07B03","male","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"979","india-socioling","Z07B11","male","other",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"980","india-socioling","Z07B21","male","muslim",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","idk","muslim","idk","hindi",NA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Opinion"
"981","india-socioling","Z07B38","female","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","idk","same","hindi",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"Gujarat (Same State)"
"982","india-socioling","Z07B48","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"983","india-socioling","Z05B11","male","hindu",11,0.397915127636871,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"984","india-socioling","Z05B55","female","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","India","muslim","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"985","india-socioling","Z05B12","male","muslim",11,0.397915127636871,"zenith",5,5,13,"associations","Hindi","female","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"986","india-socioling","Z05B19","male","hindu",11,0.397915127636871,"zenith",5,5,13,"associations","Hindi","female","India","hindu","same","hindi",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"987","india-socioling","Z07A05","male","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","muslim","idk","hindi",NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Gujarat (Same State)"
"988","india-socioling","Z05B17","male","hindu",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","India","hindu","richer","hindi",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"989","india-socioling","Z07A42","female","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","jain","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"Gujarat (Same State)"
"990","india-socioling","Z07B39","female","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"991","india-socioling","Z05C44","female","hindu",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","India","hindu","poorer","hindi",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"992","india-socioling","Z03C01","male","muslim",8.36827956989247,-2.23380530247066,"zenith",3,3,13,"associations","Hindi","female","Gujarat","muslim","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"993","india-socioling","Z03C02","male","muslim",7.75806451612903,-2.8440203562341,"zenith",3,3,13,"associations","Hindi","female","Gujarat","muslim","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"994","india-socioling","Z03C43","female","muslim",8,-2.60208487236313,"zenith",3,3,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"995","india-socioling","Z03C44","female","hindu",8.7,-1.90208487236313,"zenith",3,3,13,"associations","Hindi","female","Gujarat","hindu","richer","hindi",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"996","india-socioling","Z03C46","female","muslim",7.8,-2.80208487236313,"zenith",3,3,13,"associations","Hindi","female","foreign","muslim","idk","hindi",NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Foreign (Outside India)"
"997","india-socioling","Z05B05","male","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","poorer","hindi",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"998","india-socioling","Z05B20","male","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"999","india-socioling","Z05C48","female","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1000","india-socioling","Z05C56","female","muslim",10,-0.602084872363129,"zenith",5,5,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1001","india-socioling","Z07A11","male","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","buddhist","same","hindi",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,"Gujarat (Same State)"
"1002","india-socioling","Z07A16","male","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","India","idk","idk","hindi",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"1003","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","idk","idk","hindi",NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Gujarat (Same State)"
"1004","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1005","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1006","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","idk","hindi",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"1007","india-socioling","Z07A41","female","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1008","india-socioling","Z07A43","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","muslim","same","hindi",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"1009","india-socioling","Z07A46","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","India","muslim","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"1010","india-socioling","Z07A48","female","muslim",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","muslim","richer","hindi",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"1011","india-socioling","Z07A51","female","muslim",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","India","jain","same","hindi",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"India (Different State)"
"1012","india-socioling","Z07A56","female","hindu",13,2.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"1013","india-socioling","Z07A58","female","hindu",12,1.39791512763687,"zenith",7,7,13,"associations","Hindi","female","Gujarat","hindu","same","hindi",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
