"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face"
"2050","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2051","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2052","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2053","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2054","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2055","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2056","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2057","india-socioling","zenith","Z03C02","3",3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","muslim",0,1,0,0,0,0
"2058","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2059","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2060","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","asian",0,0,0,1,0,0
"2061","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2062","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2063","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",43,"faces","English","english","label","male","hindu",1,0,0,0,0,0
"2064","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2065","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",43,"faces","English","english","label","male","asian",0,0,0,1,0,0
"2066","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2067","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2068","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2069","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2070","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2071","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2072","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2073","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2074","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2075","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","asian",0,0,0,1,0,0
"2076","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2077","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2078","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2079","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2080","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","dravidian",0,0,1,0,0,0
"2081","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2082","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",43,"faces","English","english","label","male","dravidian white",0,0,1,0,1,0
"2083","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2084","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2085","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2086","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2087","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2088","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2089","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2090","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2091","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2092","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2093","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2094","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2095","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2096","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2097","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2098","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",43,"faces","English","english","label","male","asian white",0,0,0,1,1,0
"2099","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2100","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2101","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2102","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2103","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",43,"faces","English","english","label","male","white",0,0,0,0,1,0
"2104","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"2105","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2106","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2107","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","white",0,0,0,0,1,0
"2108","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2109","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2110","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"2111","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2112","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2113","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2114","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2115","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2116","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2117","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2118","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2119","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",44,"faces","Urdu","urdu","label","male","idk",0,0,0,0,0,1
"2120","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2121","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2122","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2123","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2124","india-socioling","zenith","Z07B48","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2125","india-socioling","zenith","Z05B11","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2126","india-socioling","zenith","Z05B55","5",5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2127","india-socioling","zenith","Z05B12","5",5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2128","india-socioling","zenith","Z05B19","5",5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2129","india-socioling","zenith","Z07A05","7",7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2130","india-socioling","zenith","Z05B17","5",5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",44,"faces","Urdu","urdu","label","male","hindu",1,0,0,0,0,0
"2131","india-socioling","zenith","Z07A42","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2132","india-socioling","zenith","Z07B39","7",7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2133","india-socioling","zenith","Z05C44","5",5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2134","india-socioling","zenith","Z03C01","3",3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2135","india-socioling","zenith","Z03C02","3",3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2136","india-socioling","zenith","Z03C43","3",3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2137","india-socioling","zenith","Z03C44","3",3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"2138","india-socioling","zenith","Z03C46","3",3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2139","india-socioling","zenith","Z05B05","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2140","india-socioling","zenith","Z05B20","5",5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2141","india-socioling","zenith","Z05C48","5",5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2142","india-socioling","zenith","Z05C56","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2143","india-socioling","zenith","Z07A11","7",7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2144","india-socioling","zenith","Z07A16","7",7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2145","india-socioling","zenith","Z07A18","7",7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2146","india-socioling","zenith","Z07A19","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2147","india-socioling","zenith","Z07A20","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2148","india-socioling","zenith","Z07A21","7",7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2149","india-socioling","zenith","Z07A41","7",7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2150","india-socioling","zenith","Z07A43","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2151","india-socioling","zenith","Z07A46","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2152","india-socioling","zenith","Z07A48","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2153","india-socioling","zenith","Z07A51","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2154","india-socioling","zenith","Z07A56","7",7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2155","india-socioling","zenith","Z07A58","7",7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2156","india-socioling","zenith","Z07B05","7",7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2157","india-socioling","zenith","Z07B12","7",7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2158","india-socioling","zenith","Z07B41","7",7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2159","india-socioling","zenith","Z07B55","7",7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2160","india-socioling","zenith","Z07A02","7",7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"2161","india-socioling","zenith","Z05C46","5",5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2162","india-socioling","zenith","Z07A39","7",7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2163","india-socioling","zenith","Z07A50","7",7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2164","india-socioling","zenith","Z03C47","3",3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2165","india-socioling","zenith","Z07B06","7",7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",44,"faces","Urdu","urdu","label","male","hindu",1,0,0,0,0,0
"2166","india-socioling","zenith","Z05B56","5",5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2167","india-socioling","zenith","Z03C48","3",3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2168","india-socioling","zenith","Z03C10","3",3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2169","india-socioling","zenith","Z03C14","3",3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",44,"faces","Urdu","urdu","label","male","white",0,0,0,0,1,0
"2170","india-socioling","zenith","Z05B62","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2171","india-socioling","zenith","Z05C04","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",44,"faces","Urdu","urdu","label","male","asian",0,0,0,1,0,0
"2172","india-socioling","zenith","Z05C09","5",5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2173","india-socioling","zenith","Z05C49","5",5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2174","india-socioling","zenith","Z07A01","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2175","india-socioling","zenith","Z07A04","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","",44,"faces","Urdu","urdu","label","male","dravidian",0,0,1,0,0,0
"2176","india-socioling","zenith","Z07A06","7",7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",44,"faces","Urdu","urdu","label","male","idk",0,0,0,0,0,1
"2177","india-socioling","zenith","Z07A47","7",7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2178","india-socioling","zenith","Z07B08","7",7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2179","india-socioling","zenith","Z07B40","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2180","india-socioling","zenith","Z07B43","7",7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2181","india-socioling","zenith","Z07B07","7",7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",44,"faces","Urdu","urdu","label","male","muslim",0,1,0,0,0,0
"2182","india-socioling","zenith","Z03C07","3",3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",45,"faces","Gujarati","gujarati","label","male","dravidian",0,0,1,0,0,0
"2183","india-socioling","zenith","Z05C10","5",5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2184","india-socioling","zenith","Z03C04","3",3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2185","india-socioling","zenith","Z03C49","3",3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","muslim",0,1,0,0,0,0
"2186","india-socioling","zenith","Z05C06","5",5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","white",0,0,0,0,1,0
"2187","india-socioling","zenith","Z05C45","5",5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2188","india-socioling","zenith","Z05C50","5",5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","white",0,0,0,0,1,0
"2189","india-socioling","zenith","Z07A09","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu muslim",1,1,0,0,0,0
"2190","india-socioling","zenith","Z07A10","7",7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2191","india-socioling","zenith","Z07A12","7",7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2192","india-socioling","zenith","Z07A13","7",7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2193","india-socioling","zenith","Z07A14","7",7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2194","india-socioling","zenith","Z07A40","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2195","india-socioling","zenith","Z07A45","7",7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2196","india-socioling","zenith","Z07A55","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2197","india-socioling","zenith","Z07A59","7",7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","idk",0,0,0,0,0,1
"2198","india-socioling","zenith","Z07B03","7",7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2199","india-socioling","zenith","Z07B11","7",7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",45,"faces","Gujarati","gujarati","label","male","idk",0,0,0,0,0,1
"2200","india-socioling","zenith","Z07B21","7",7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
"2201","india-socioling","zenith","Z07B38","7",7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",45,"faces","Gujarati","gujarati","label","male","hindu",1,0,0,0,0,0
