"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","face","hindu_face","muslim_face","dravidian_face","asian_face","white_face","no_opinion_face"
"1729","india-socioling","zenith","Z07A48",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1730","india-socioling","zenith","Z07A51",7,7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1731","india-socioling","zenith","Z07A56",7,7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1732","india-socioling","zenith","Z07A58",7,7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1733","india-socioling","zenith","Z07B05",7,7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1734","india-socioling","zenith","Z07B12",7,7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1735","india-socioling","zenith","Z07B41",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1736","india-socioling","zenith","Z07B55",7,7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1737","india-socioling","zenith","Z07A02",7,7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","dravidian hindu muslim",1,1,1,0,0,0
"1738","india-socioling","zenith","Z05C46",5,5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1739","india-socioling","zenith","Z07A39",7,7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1740","india-socioling","zenith","Z07A50",7,7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1741","india-socioling","zenith","Z03C47",3,3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1742","india-socioling","zenith","Z07B06",7,7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1743","india-socioling","zenith","Z05B56",5,5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1744","india-socioling","zenith","Z03C48",3,3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1745","india-socioling","zenith","Z03C10",3,3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1746","india-socioling","zenith","Z03C14",3,3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1747","india-socioling","zenith","Z05B62",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1748","india-socioling","zenith","Z05C04",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1749","india-socioling","zenith","Z05C09",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",38,"faces","Gujarati","gujarati","label","female","hindu",1,0,0,0,0,0
"1750","india-socioling","zenith","Z05C49",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1751","india-socioling","zenith","Z07A01",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1752","india-socioling","zenith","Z07A04",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1753","india-socioling","zenith","Z07A06",7,7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1754","india-socioling","zenith","Z07A47",7,7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","muslim",0,1,0,0,0,0
"1755","india-socioling","zenith","Z07B08",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1756","india-socioling","zenith","Z07B40",7,7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",38,"faces","Gujarati","gujarati","label","female","idk",0,0,0,0,0,1
"1757","india-socioling","zenith","Z07B43",7,7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1758","india-socioling","zenith","Z07B07",7,7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",38,"faces","Gujarati","gujarati","label","female","dravidian",0,0,1,0,0,0
"1759","india-socioling","zenith","Z05B49",5,5,10,-0.602084872363129,"female","hindu","marathi",NA,NA,38,"faces","Gujarati","gujarati","label","female",NA,0,0,0,0,0,0
"1760","india-socioling","zenith","Z05B32",5,5,11,0.397915127636871,"male","muslim","hindi","","",38,"faces","Gujarati","gujarati","label","female","",NA,NA,NA,NA,NA,0
"1761","india-socioling","zenith","Z03C07",3,3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",39,"faces","Urdu","urdu","label","female","asian",0,0,0,1,0,0
"1762","india-socioling","zenith","Z05C10",5,5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1763","india-socioling","zenith","Z03C04",3,3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1764","india-socioling","zenith","Z03C49",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1765","india-socioling","zenith","Z05C06",5,5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1766","india-socioling","zenith","Z05C45",5,5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1767","india-socioling","zenith","Z05C50",5,5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1768","india-socioling","zenith","Z07A09",7,7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1769","india-socioling","zenith","Z07A10",7,7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1770","india-socioling","zenith","Z07A12",7,7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1771","india-socioling","zenith","Z07A13",7,7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1772","india-socioling","zenith","Z07A14",7,7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1773","india-socioling","zenith","Z07A40",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1774","india-socioling","zenith","Z07A45",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1775","india-socioling","zenith","Z07A55",7,7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1776","india-socioling","zenith","Z07A59",7,7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1777","india-socioling","zenith","Z07B03",7,7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1778","india-socioling","zenith","Z07B11",7,7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1779","india-socioling","zenith","Z07B21",7,7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1780","india-socioling","zenith","Z07B38",7,7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1781","india-socioling","zenith","Z07B48",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1782","india-socioling","zenith","Z05B11",5,5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1783","india-socioling","zenith","Z05B55",5,5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1784","india-socioling","zenith","Z05B12",5,5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1785","india-socioling","zenith","Z05B19",5,5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1786","india-socioling","zenith","Z07A05",7,7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1787","india-socioling","zenith","Z05B17",5,5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1788","india-socioling","zenith","Z07A42",7,7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1789","india-socioling","zenith","Z07B39",7,7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1790","india-socioling","zenith","Z05C44",5,5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1791","india-socioling","zenith","Z03C01",3,3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1792","india-socioling","zenith","Z03C02",3,3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1793","india-socioling","zenith","Z03C43",3,3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1794","india-socioling","zenith","Z03C44",3,3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","asian",0,0,0,1,0,0
"1795","india-socioling","zenith","Z03C46",3,3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1796","india-socioling","zenith","Z05B05",5,5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1797","india-socioling","zenith","Z05B20",5,5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1798","india-socioling","zenith","Z05C48",5,5,10,-0.602084872363129,"female","muslim","gujarati","hindi","english hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1799","india-socioling","zenith","Z05C56",5,5,10,-0.602084872363129,"female","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1800","india-socioling","zenith","Z07A11",7,7,13,2.39791512763687,"male","hindu","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1801","india-socioling","zenith","Z07A16",7,7,12,1.39791512763687,"male","muslim","hindi, urdu","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1802","india-socioling","zenith","Z07A18",7,7,12,1.39791512763687,"male","muslim","hindi, gujarati","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1803","india-socioling","zenith","Z07A19",7,7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1804","india-socioling","zenith","Z07A20",7,7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1805","india-socioling","zenith","Z07A21",7,7,12,1.39791512763687,"male","hindu","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1806","india-socioling","zenith","Z07A41",7,7,12,1.39791512763687,"female","hindu","sindhi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1807","india-socioling","zenith","Z07A43",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1808","india-socioling","zenith","Z07A46",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1809","india-socioling","zenith","Z07A48",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1810","india-socioling","zenith","Z07A51",7,7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1811","india-socioling","zenith","Z07A56",7,7,13,2.39791512763687,"female","hindu","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1812","india-socioling","zenith","Z07A58",7,7,12,1.39791512763687,"female","hindu","hindi","hindi","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1813","india-socioling","zenith","Z07B05",7,7,12,1.39791512763687,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1814","india-socioling","zenith","Z07B12",7,7,13,2.39791512763687,"male","muslim","hindi","hindi","hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1815","india-socioling","zenith","Z07B41",7,7,12,1.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1816","india-socioling","zenith","Z07B55",7,7,13,2.39791512763687,"female","muslim","hindi","hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1817","india-socioling","zenith","Z07A02",7,7,12,1.39791512763687,"male","hindu","sindhi","hindi sindhi","gujarati hindi",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1818","india-socioling","zenith","Z05C46",5,5,10,-0.602084872363129,"female","muslim","hindi","hindi english","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1819","india-socioling","zenith","Z07A39",7,7,12,1.39791512763687,"female","hindu","sindi","hindi english","english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1820","india-socioling","zenith","Z07A50",7,7,13,2.39791512763687,"female","muslim","hindi","hindi gujarati english","hindi english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1821","india-socioling","zenith","Z03C47",3,3,8.3,-2.30208487236313,"female","hindu","hindi","hindi punjabi","hindi punjabi",39,"faces","Urdu","urdu","label","female","dravidian",0,0,1,0,0,0
"1822","india-socioling","zenith","Z07B06",7,7,13,2.39791512763687,"male","hindu","sindhi","hindi sindhi english gujarati","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1823","india-socioling","zenith","Z05B56",5,5,11,0.397915127636871,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1824","india-socioling","zenith","Z03C48",3,3,7.9,-2.70208487236313,"female","hindu","kathiyawadi","kathiyawadi","gujarati",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1825","india-socioling","zenith","Z03C10",3,3,8.4,-2.20208487236313,"male","hindu","marathi","marathi","marathi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1826","india-socioling","zenith","Z03C14",3,3,8.1,-2.50208487236313,"male","hindu","marathi","marathi","marathi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1827","india-socioling","zenith","Z05B62",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1828","india-socioling","zenith","Z05C04",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi english marathi",39,"faces","Urdu","urdu","label","female","hindu",1,0,0,0,0,0
"1829","india-socioling","zenith","Z05C09",5,5,10,-0.602084872363129,"male","hindu","marathi","marathi","hindi",39,"faces","Urdu","urdu","label","female","dravidian",0,0,1,0,0,0
"1830","india-socioling","zenith","Z05C49",5,5,10,-0.602084872363129,"female","hindu","marathi","marathi","marathi hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1831","india-socioling","zenith","Z07A01",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","hindi marathi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1832","india-socioling","zenith","Z07A04",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1833","india-socioling","zenith","Z07A06",7,7,13,2.39791512763687,"male","hindu","marathi","marathi","hindi gujarati marathi english",39,"faces","Urdu","urdu","label","female","idk",0,0,0,0,0,1
"1834","india-socioling","zenith","Z07A47",7,7,13,2.39791512763687,"female","hindu","marathi","marathi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1835","india-socioling","zenith","Z07B08",7,7,12,1.39791512763687,"male","hindu","marathi","marathi","gujarati hindi english marathi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1836","india-socioling","zenith","Z07B40",7,7,12,1.39791512763687,"female","hindu","marathi","marathi","hindi gujarati marathi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1837","india-socioling","zenith","Z07B43",7,7,12,1.39791512763687,"female","hindu","marathi","marathi","gujarati hindi",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1838","india-socioling","zenith","Z07B07",7,7,13,2.39791512763687,"male","hindu","marathi","marathi hindi","hindi gujarati",39,"faces","Urdu","urdu","label","female","muslim",0,1,0,0,0,0
"1839","india-socioling","zenith","Z05B49",5,5,10,-0.602084872363129,"female","hindu","marathi",NA,NA,39,"faces","Urdu","urdu","label","female",NA,0,0,0,0,0,0
"1840","india-socioling","zenith","Z05B32",5,5,11,0.397915127636871,"male","muslim","hindi","","",39,"faces","Urdu","urdu","label","female","",NA,NA,NA,NA,NA,0
"1841","india-socioling","zenith","Z03C07",3,3,8.6,-2.00208487236313,"male","hindu","gujarat","gujarati","gujarat hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1842","india-socioling","zenith","Z05C10",5,5,10,-0.602084872363129,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1843","india-socioling","zenith","Z03C04",3,3,9,-1.60208487236313,"male","muslim","gujarati","gujarati","gujarati hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1844","india-socioling","zenith","Z03C49",3,3,8,-2.60208487236313,"female","muslim","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0
"1845","india-socioling","zenith","Z05C06",5,5,10,-0.602084872363129,"male","other","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0
"1846","india-socioling","zenith","Z05C45",5,5,10,-0.602084872363129,"female","hindu","gujarati","gujarati","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1847","india-socioling","zenith","Z05C50",5,5,9.7,-0.90208487236313,"female","hindu","gujarati","gujarati","gujarati hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1848","india-socioling","zenith","Z07A09",7,7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","dravidian hindu muslim",1,1,1,0,0,0
"1849","india-socioling","zenith","Z07A10",7,7,13,2.39791512763687,"male","muslim","hindi","gujarati","hindi english gujarati",40,"faces","Hindi","hindi","label","male","hindu muslim",1,1,0,0,0,0
"1850","india-socioling","zenith","Z07A12",7,7,13,2.39791512763687,"male","hindu","hindi","gujarati","hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1851","india-socioling","zenith","Z07A13",7,7,12,1.39791512763687,"male",NA,"gujarati","gujarati","hindi",40,"faces","Hindi","hindi","label","male","hindu muslim",1,1,0,0,0,0
"1852","india-socioling","zenith","Z07A14",7,7,13,2.39791512763687,"male","hindu","gujarati","gujarati","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1853","india-socioling","zenith","Z07A40",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1854","india-socioling","zenith","Z07A45",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1855","india-socioling","zenith","Z07A55",7,7,13,2.39791512763687,"female","hindu","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1856","india-socioling","zenith","Z07A59",7,7,13,2.39791512763687,"female","hindu","gujarati","gujarati","gujarati hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1857","india-socioling","zenith","Z07B03",7,7,12,1.39791512763687,"male","hindu","gujarati","gujarati","gujarati hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1858","india-socioling","zenith","Z07B11",7,7,13,2.39791512763687,"male","other","gujarati","gujarati","gujarati",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1859","india-socioling","zenith","Z07B21",7,7,13,2.39791512763687,"male","muslim","gujarati","gujarati","hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1860","india-socioling","zenith","Z07B38",7,7,13,2.39791512763687,"female","hindu","marathi","gujarati","hindi english gujarati",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0
"1861","india-socioling","zenith","Z07B48",7,7,12,1.39791512763687,"female","muslim","gujarati","gujarati","hindi gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1862","india-socioling","zenith","Z05B11",5,5,11,0.397915127636871,"male","hindu","gujarati","gujarati english","gujarati",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1863","india-socioling","zenith","Z05B55",5,5,10,-0.602084872363129,"female","muslim","gujarati","gujarati english","hindi english",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1864","india-socioling","zenith","Z05B12",5,5,11,0.397915127636871,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0
"1865","india-socioling","zenith","Z05B19",5,5,11,0.397915127636871,"male","hindu","gujarati","gujarati english hindi","english gujarati",40,"faces","Hindi","hindi","label","male","asian",0,0,0,1,0,0
"1866","india-socioling","zenith","Z07A05",7,7,12,1.39791512763687,"male","muslim","gujarati","gujarati hindi","gujarati hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1867","india-socioling","zenith","Z05B17",5,5,10,-0.602084872363129,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1868","india-socioling","zenith","Z07A42",7,7,12,1.39791512763687,"female","hindu","gujarati","gujarati hindi sindhi","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1869","india-socioling","zenith","Z07B39",7,7,12,1.39791512763687,"female","hindu","gujarati","gujarati polish","hindi gujarati",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1870","india-socioling","zenith","Z05C44",5,5,10,-0.602084872363129,"female","hindu","hindi","hind english gujarati","hind english gujarati",40,"faces","Hindi","hindi","label","male","asian",0,0,0,1,0,0
"1871","india-socioling","zenith","Z03C01",3,3,8.36827956989247,-2.23380530247066,"male","muslim","hindi","hindi","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1872","india-socioling","zenith","Z03C02",3,3,7.8,-2.80208487236313,"male","muslim","hindi","hindi","hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1873","india-socioling","zenith","Z03C43",3,3,8,-2.60208487236313,"female","muslim","hindi","hindi","hindi",40,"faces","Hindi","hindi","label","male","dravidian",0,0,1,0,0,0
"1874","india-socioling","zenith","Z03C44",3,3,8.7,-1.90208487236313,"female","hindu","hindi","hindi","hindi gujarati",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
"1875","india-socioling","zenith","Z03C46",3,3,7.8,-2.80208487236313,"female","muslim","hindi","hindi","hindi",40,"faces","Hindi","hindi","label","male","muslim",0,1,0,0,0,0
"1876","india-socioling","zenith","Z05B05",5,5,10,-0.602084872363129,"male","muslim","hindi","hindi","hindi",40,"faces","Hindi","hindi","label","male","hindu",1,0,0,0,0,0
